source_file,line,date,amount,sign,direction_guess,category_guess,confidence,description_redacted,status
Вставленный текст (2).txt,390,2026-03-08,10000.0,,income_or_metric_candidate,fuel,0.95,"Ещё важный момент, что чтобы работать и зарабатывать, я таксую, издержки профессии (1 800₽ в день на бензин и 1 000₽ на комиссию сервиса). Но это не фикс, потому что, чтобы заработать 10 000₽ чистыми за день, то только тогда у тебя уходят эти 2 800₽ на работу, то есть при доходе в среднем 700-1 000₽ в час, я когда зарабатываю 10 000₽ чистыми, я зарабатываю примерно 13 000₽ грязными.",needs_review
Вставленный текст (2).txt,390,2026-03-08,2800.0,,income_or_metric_candidate,fuel,0.95,"Ещё важный момент, что чтобы работать и зарабатывать, я таксую, издержки профессии (1 800₽ в день на бензин и 1 000₽ на комиссию сервиса). Но это не фикс, потому что, чтобы заработать 10 000₽ чистыми за день, то только тогда у тебя уходят эти 2 800₽ на работу, то есть при доходе в среднем 700-1 000₽ в час, я когда зарабатываю 10 000₽ чистыми, я зарабатываю примерно 13 000₽ грязными.",needs_review
Вставленный текст (2).txt,390,2026-03-08,1000.0,-,expense_candidate,fuel,0.95,"Ещё важный момент, что чтобы работать и зарабатывать, я таксую, издержки профессии (1 800₽ в день на бензин и 1 000₽ на комиссию сервиса). Но это не фикс, потому что, чтобы заработать 10 000₽ чистыми за день, то только тогда у тебя уходят эти 2 800₽ на работу, то есть при доходе в среднем 700-1 000₽ в час, я когда зарабатываю 10 000₽ чистыми, я зарабатываю примерно 13 000₽ грязными.",needs_review
Вставленный текст (2).txt,390,2026-03-08,10000.0,,income_or_metric_candidate,fuel,0.95,"Ещё важный момент, что чтобы работать и зарабатывать, я таксую, издержки профессии (1 800₽ в день на бензин и 1 000₽ на комиссию сервиса). Но это не фикс, потому что, чтобы заработать 10 000₽ чистыми за день, то только тогда у тебя уходят эти 2 800₽ на работу, то есть при доходе в среднем 700-1 000₽ в час, я когда зарабатываю 10 000₽ чистыми, я зарабатываю примерно 13 000₽ грязными.",needs_review
Вставленный текст (2).txt,390,2026-03-08,13000.0,,income_or_metric_candidate,fuel,0.95,"Ещё важный момент, что чтобы работать и зарабатывать, я таксую, издержки профессии (1 800₽ в день на бензин и 1 000₽ на комиссию сервиса). Но это не фикс, потому что, чтобы заработать 10 000₽ чистыми за день, то только тогда у тебя уходят эти 2 800₽ на работу, то есть при доходе в среднем 700-1 000₽ в час, я когда зарабатываю 10 000₽ чистыми, я зарабатываю примерно 13 000₽ грязными.",needs_review
Вставленный текст (2).txt,393,2026-03-08,1000.0,,income_or_metric_candidate,uncategorized,0.75,"Нужно сделать таблицу по дням каждого месяца на полгода вперёд. Есть определенные денежные обязательства каждый месяц, очень много денежных целей, некоторые в конкретные дни, некоторые ждут. Бывает, что из-за каких-то дел, чистый доход за день бывает 1 000₽.",needs_review
Вставленный текст (2).txt,397,2026-03-08,45000.0,,unknown_amount_candidate,car,0.85,"1) Рассрочка за машину, каждый месяц дедлайн 6 числа (45 000₽)",needs_review
Вставленный текст (2).txt,399,2026-03-08,15000.0,,expense_candidate,bank_obligation,0.95,"2) Оплата за услуги банкротства, каждый месяц дедлайн 15 числа (15 000₽)",needs_review
Вставленный текст (2).txt,405,2026-03-08,70000.0,,unknown_amount_candidate,uncategorized,0.65,70 000₽ до июля 2026 года нужно отдать,needs_review
Вставленный текст (2).txt,407,2026-03-08,90000.0,,unknown_amount_candidate,uncategorized,0.65,90 000₽ нужно отдать до августа 2026 года,needs_review
Вставленный текст (2).txt,411,2026-04-23,1800.0,,unknown_amount_candidate,uncategorized,0.65,1. До 23.04.26 (1 800₽ за связь),needs_review
Вставленный текст (2).txt,413,2026-04-24,9800.0,,unknown_amount_candidate,uncategorized,0.65,2. До 24.04.26 (9 800₽ за учёбу),needs_review
Вставленный текст (2).txt,415,2026-04-24,5800.0,,unknown_amount_candidate,uncategorized,0.65,3. В ближайшие дни (5 800₽ пижама),needs_review
Вставленный текст (2).txt,417,2026-04-24,50000.0,,unknown_amount_candidate,car,0.85,4. В ближайшую неделю (50 000₽ за ремонт машины),needs_review
Вставленный текст (2).txt,419,2026-04-24,15000.0,,unknown_amount_candidate,uncategorized,0.65,5. До конца месяца (15 000₽ долг),needs_review
Вставленный текст (2).txt,421,2026-04-24,2000.0,,unknown_amount_candidate,uncategorized,0.65,6. 2 000₽ на антифриз,needs_review
Вставленный текст (2).txt,423,2026-04-24,300000.0,,unknown_amount_candidate,car,0.85,"Ещё бывает добавляются постоянные цели, к примеру я хочу купить компьютер за 300 000₽, но сначала хотя бы приставку за 90 000₽",needs_review
Вставленный текст (2).txt,423,2026-04-24,90000.0,,unknown_amount_candidate,car,0.85,"Ещё бывает добавляются постоянные цели, к примеру я хочу купить компьютер за 300 000₽, но сначала хотя бы приставку за 90 000₽",needs_review
Вставленный текст (2).txt,447,2026-04-24,8500.0,,income_or_metric_candidate,uncategorized,0.65,✅ Цель: 8 500 ₽ чистыми в среднем за день,needs_review
Вставленный текст (2).txt,448,2026-04-24,212500.0,,income_or_metric_candidate,uncategorized,0.65,✅ ≈ 212 500 ₽ чистыми в месяц,needs_review
Вставленный текст (2).txt,449,2026-04-24,11000.0,,income_or_metric_candidate,uncategorized,0.65,✅ Грязными ≈ 11 000 ₽,needs_review
Вставленный текст (2).txt,450,2026-04-24,2500.0,,income_candidate,fuel,0.85,✅ Издержки 2 500 ₽ (1 600 бензин + 900 комиссия),needs_review
Вставленный текст (2).txt,456,2026-04-24,59500.0,,income_or_metric_candidate,uncategorized,0.65,✅ 59 500 ₽ чистыми в неделю,needs_review
Вставленный текст (2).txt,504,2026-04-24,1500.0,,unknown_amount_candidate,uncategorized,0.65,✅ Ты умеешь делать 1 300–1 500 ₽/час активного времени,needs_review
Вставленный текст (2).txt,724,2026-04-24,500.0,,unknown_amount_candidate,uncategorized,0.65,(даже 500 ₽ — уже важно),needs_review
Вставленный текст (2).txt,756,2026-05-21,2500.0,,unknown_amount_candidate,uncategorized,0.65,1. 🔰Работа: (лимит 2 500₽),needs_review
Вставленный текст (2).txt,758,2026-05-21,1000.0,,expense_candidate,fuel,0.95,Заправка: 1 000₽,needs_review
Вставленный текст (2).txt,759,2026-05-21,150.0,,income_candidate,commission,0.85,Комиссия: 150₽ + 350₽ = 500₽,needs_review
Вставленный текст (2).txt,759,2026-05-21,350.0,+,income_candidate,commission,0.85,Комиссия: 150₽ + 350₽ = 500₽,needs_review
Вставленный текст (2).txt,759,2026-05-21,500.0,,income_candidate,commission,0.85,Комиссия: 150₽ + 350₽ = 500₽,needs_review
Вставленный текст (2).txt,761,2026-05-21,1500.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 1 500₽,needs_review
Вставленный текст (2).txt,765,2026-05-21,180.0,,unknown_amount_candidate,uncategorized,0.65,Шамса💰180₽,needs_review
Вставленный текст (2).txt,766,2026-05-21,370.0,,unknown_amount_candidate,food,0.85,Продуктовый💰370₽,needs_review
Вставленный текст (2).txt,768,2026-05-21,550.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 550₽,needs_review
Вставленный текст (2).txt,780,2026-05-21,600.0,,unknown_amount_candidate,uncategorized,0.65,Кондитерский💰600₽,needs_review
Вставленный текст (2).txt,781,2026-05-21,235.0,,unknown_amount_candidate,uncategorized,0.65,Кондитерский💰235₽,needs_review
Вставленный текст (2).txt,783,2026-05-21,835.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 835₽,needs_review
Вставленный текст (2).txt,785,2026-05-21,2885.0,,expense_candidate,uncategorized,0.75,Общий расход: 2 885₽,needs_review
Вставленный текст (2).txt,787,2026-05-21,494.0,,expense_candidate,car,0.95,❗️Остаток после расходов: 494₽,needs_review
Вставленный текст (2).txt,955,2026-03-12,2500.0,,unknown_amount_candidate,uncategorized,0.65,1. 🔰 Работа: (лимит 2 500₽),needs_review
Вставленный текст (2).txt,956,2026-03-12,600.0,,expense_candidate,fuel,0.95,1) Заправка: 600₽,needs_review
Вставленный текст (2).txt,957,2026-03-12,150.0,,expense_candidate,commission,0.95,2) Комиссия (Indriver): 150₽,needs_review
Вставленный текст (2).txt,958,2026-03-12,750.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 750₽,needs_review
Вставленный текст (2).txt,961,2026-03-12,250.0,,unknown_amount_candidate,uncategorized,0.65,"Шаурма 250₽, Энергетик 190₽, Сухарики и попить 190₽, Сигареты 299₽",needs_review
Вставленный текст (2).txt,961,2026-03-12,190.0,,unknown_amount_candidate,uncategorized,0.65,"Шаурма 250₽, Энергетик 190₽, Сухарики и попить 190₽, Сигареты 299₽",needs_review
Вставленный текст (2).txt,961,2026-03-12,190.0,,unknown_amount_candidate,uncategorized,0.65,"Шаурма 250₽, Энергетик 190₽, Сухарики и попить 190₽, Сигареты 299₽",needs_review
Вставленный текст (2).txt,961,2026-03-12,299.0,,unknown_amount_candidate,uncategorized,0.65,"Шаурма 250₽, Энергетик 190₽, Сухарики и попить 190₽, Сигареты 299₽",needs_review
Вставленный текст (2).txt,962,2026-03-12,929.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 929₽,needs_review
Вставленный текст (2).txt,965,2026-03-12,300.0,,unknown_amount_candidate,uncategorized,0.65,Незамерзайка 300₽,needs_review
Вставленный текст (2).txt,966,2026-03-12,300.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 300₽,needs_review
Вставленный текст (2).txt,972,2026-03-12,1979.0,,expense_candidate,uncategorized,0.75,Общий расход: 1 979₽,needs_review
Вставленный текст (2).txt,978,2026-03-13,700.0,,expense_candidate,fuel,0.95,1) Заправка: 700₽,needs_review
Вставленный текст (2).txt,979,2026-03-13,400.0,,income_candidate,commission,0.95,2) Комиссия: Indriver 400₽ + 300₽ = 700₽,needs_review
Вставленный текст (2).txt,979,2026-03-13,300.0,+,income_candidate,commission,0.95,2) Комиссия: Indriver 400₽ + 300₽ = 700₽,needs_review
Вставленный текст (2).txt,979,2026-03-13,700.0,,income_candidate,commission,0.95,2) Комиссия: Indriver 400₽ + 300₽ = 700₽,needs_review
Вставленный текст (2).txt,980,2026-03-13,1400.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 1 400₽,needs_review
Вставленный текст (2).txt,983,2026-03-13,170.0,,unknown_amount_candidate,uncategorized,0.65,"Люля в булке 170₽, Роллы 1 910₽, Шамса 378₽, Баракат 380₽",needs_review
Вставленный текст (2).txt,983,2026-03-13,1910.0,,unknown_amount_candidate,uncategorized,0.65,"Люля в булке 170₽, Роллы 1 910₽, Шамса 378₽, Баракат 380₽",needs_review
Вставленный текст (2).txt,983,2026-03-13,378.0,,unknown_amount_candidate,uncategorized,0.65,"Люля в булке 170₽, Роллы 1 910₽, Шамса 378₽, Баракат 380₽",needs_review
Вставленный текст (2).txt,983,2026-03-13,380.0,,unknown_amount_candidate,uncategorized,0.65,"Люля в булке 170₽, Роллы 1 910₽, Шамса 378₽, Баракат 380₽",needs_review
Вставленный текст (2).txt,984,2026-03-13,2838.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 2 838₽,needs_review
Вставленный текст (2).txt,989,2026-03-13,500.0,,expense_candidate,fuel,0.95,Заправка (личная) 500₽,needs_review
Вставленный текст (2).txt,990,2026-03-13,500.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 500₽,needs_review
Вставленный текст (2).txt,994,2026-03-13,4738.0,,expense_candidate,uncategorized,0.75,Общий расход: 4 738₽,needs_review
Вставленный текст (2).txt,999,2026-03-14,0.0,,unknown_amount_candidate,uncategorized,0.65,1. 🔰 Работа: 0₽,needs_review
Вставленный текст (2).txt,1002,2026-03-14,279.0,,unknown_amount_candidate,uncategorized,0.65,"Корзинка 279₽, Белый кролик 204₽, Сигареты и зажигалка 344₽,",needs_review
Вставленный текст (2).txt,1002,2026-03-14,204.0,,unknown_amount_candidate,uncategorized,0.65,"Корзинка 279₽, Белый кролик 204₽, Сигареты и зажигалка 344₽,",needs_review
Вставленный текст (2).txt,1002,2026-03-14,344.0,,unknown_amount_candidate,uncategorized,0.65,"Корзинка 279₽, Белый кролик 204₽, Сигареты и зажигалка 344₽,",needs_review
Вставленный текст (2).txt,1003,2026-03-14,720.0,,income_candidate,uncategorized,0.65,"Шаурма 720₽ + 720₽, Корзинка 230₽, Корзинка 488₽, Баракат 482₽",needs_review
Вставленный текст (2).txt,1003,2026-03-14,720.0,+,income_candidate,uncategorized,0.65,"Шаурма 720₽ + 720₽, Корзинка 230₽, Корзинка 488₽, Баракат 482₽",needs_review
Вставленный текст (2).txt,1003,2026-03-14,230.0,,income_candidate,uncategorized,0.65,"Шаурма 720₽ + 720₽, Корзинка 230₽, Корзинка 488₽, Баракат 482₽",needs_review
Вставленный текст (2).txt,1003,2026-03-14,488.0,,income_candidate,uncategorized,0.65,"Шаурма 720₽ + 720₽, Корзинка 230₽, Корзинка 488₽, Баракат 482₽",needs_review
Вставленный текст (2).txt,1003,2026-03-14,482.0,,income_candidate,uncategorized,0.65,"Шаурма 720₽ + 720₽, Корзинка 230₽, Корзинка 488₽, Баракат 482₽",needs_review
Вставленный текст (2).txt,1004,2026-03-14,3467.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 3 467₽,needs_review
Вставленный текст (2).txt,1007,2026-03-14,150.0,,expense_candidate,commission,0.95,"Indriver 150₽, Indriver 400₽, Indriver 150₽",needs_review
Вставленный текст (2).txt,1007,2026-03-14,400.0,,expense_candidate,commission,0.95,"Indriver 150₽, Indriver 400₽, Indriver 150₽",needs_review
Вставленный текст (2).txt,1007,2026-03-14,150.0,,expense_candidate,commission,0.95,"Indriver 150₽, Indriver 400₽, Indriver 150₽",needs_review
Вставленный текст (2).txt,1008,2026-03-14,700.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 700₽,needs_review
Вставленный текст (2).txt,1011,2026-03-14,600.0,,expense_candidate,fuel,0.85,"Бензин 600₽, Бензин 600₽, Бензин 650₽",needs_review
Вставленный текст (2).txt,1011,2026-03-14,600.0,,expense_candidate,fuel,0.85,"Бензин 600₽, Бензин 600₽, Бензин 650₽",needs_review
Вставленный текст (2).txt,1011,2026-03-14,650.0,,expense_candidate,fuel,0.85,"Бензин 600₽, Бензин 600₽, Бензин 650₽",needs_review
Вставленный текст (2).txt,1012,2026-03-14,1850.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 1 850₽,needs_review
Вставленный текст (2).txt,1015,2026-03-14,5000.0,,unknown_amount_candidate,uncategorized,0.65,Эпиляция 5 000₽,needs_review
Вставленный текст (2).txt,1016,2026-03-14,5000.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 5 000₽,needs_review
Вставленный текст (2).txt,1018,2026-03-14,11017.0,,expense_candidate,uncategorized,0.75,Общий расход: 11 017₽,needs_review
Вставленный текст (2).txt,1023,2026-03-15,0.0,,unknown_amount_candidate,uncategorized,0.65,1. 🔰 Работа: 0₽,needs_review
Вставленный текст (2).txt,1024,2026-03-15,32.0,,unknown_amount_candidate,food,0.85,"2. 🍕 Продукты: Булочка 32₽, Шаурма 390₽, Шаурма 450₽, Хот-дог 299₽",needs_review
Вставленный текст (2).txt,1024,2026-03-15,390.0,,unknown_amount_candidate,food,0.85,"2. 🍕 Продукты: Булочка 32₽, Шаурма 390₽, Шаурма 450₽, Хот-дог 299₽",needs_review
Вставленный текст (2).txt,1024,2026-03-15,450.0,,unknown_amount_candidate,food,0.85,"2. 🍕 Продукты: Булочка 32₽, Шаурма 390₽, Шаурма 450₽, Хот-дог 299₽",needs_review
Вставленный текст (2).txt,1024,2026-03-15,299.0,,unknown_amount_candidate,food,0.85,"2. 🍕 Продукты: Булочка 32₽, Шаурма 390₽, Шаурма 450₽, Хот-дог 299₽",needs_review
Вставленный текст (2).txt,1025,2026-03-15,1171.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 1 171₽,needs_review
Вставленный текст (2).txt,1026,2026-03-15,400.0,,expense_candidate,commission,0.95,"3. 🛒 Прочее: Indriver 400₽, Indriver 150₽, Indriver 150₽",needs_review
Вставленный текст (2).txt,1026,2026-03-15,150.0,,expense_candidate,commission,0.95,"3. 🛒 Прочее: Indriver 400₽, Indriver 150₽, Indriver 150₽",needs_review
Вставленный текст (2).txt,1026,2026-03-15,150.0,,expense_candidate,commission,0.95,"3. 🛒 Прочее: Indriver 400₽, Indriver 150₽, Indriver 150₽",needs_review
Вставленный текст (2).txt,1027,2026-03-15,700.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 700₽,needs_review
Вставленный текст (2).txt,1028,2026-03-15,1000.0,,expense_candidate,fuel,0.85,4. 🏎 Машина: Бензин 1 000₽,needs_review
Вставленный текст (2).txt,1030,2026-03-15,2871.0,,expense_candidate,uncategorized,0.75,Общий расход: 2 871₽,needs_review
Вставленный текст (2).txt,1035,2026-03-16,0.0,,unknown_amount_candidate,uncategorized,0.65,1. 🔰 Работа: 0₽,needs_review
Вставленный текст (2).txt,1036,2026-03-16,1366.0,,unknown_amount_candidate,food,0.85,"2. 🍕 Продукты: Баракат 1 366₽, Гирос 390₽, Продуктовый 225₽, Баракат 235₽",needs_review
Вставленный текст (2).txt,1036,2026-03-16,390.0,,unknown_amount_candidate,food,0.85,"2. 🍕 Продукты: Баракат 1 366₽, Гирос 390₽, Продуктовый 225₽, Баракат 235₽",needs_review
Вставленный текст (2).txt,1036,2026-03-16,225.0,,unknown_amount_candidate,food,0.85,"2. 🍕 Продукты: Баракат 1 366₽, Гирос 390₽, Продуктовый 225₽, Баракат 235₽",needs_review
Вставленный текст (2).txt,1036,2026-03-16,235.0,,unknown_amount_candidate,food,0.85,"2. 🍕 Продукты: Баракат 1 366₽, Гирос 390₽, Продуктовый 225₽, Баракат 235₽",needs_review
Вставленный текст (2).txt,1037,2026-03-16,2216.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 2 216₽,needs_review
Вставленный текст (2).txt,1038,2026-03-16,5400.0,,unknown_amount_candidate,bank_obligation,0.85,"3. 🛒 Прочее: База 5 400₽, Банкротство 10 000₽, Fedor 3 000₽,",needs_review
Вставленный текст (2).txt,1038,2026-03-16,10000.0,,unknown_amount_candidate,bank_obligation,0.85,"3. 🛒 Прочее: База 5 400₽, Банкротство 10 000₽, Fedor 3 000₽,",needs_review
Вставленный текст (2).txt,1038,2026-03-16,3000.0,,unknown_amount_candidate,bank_obligation,0.85,"3. 🛒 Прочее: База 5 400₽, Банкротство 10 000₽, Fedor 3 000₽,",needs_review
Вставленный текст (2).txt,1039,2026-03-16,350.0,,expense_candidate,commission,0.95,"Indriver 350₽, Indriver 150₽, Indriver 150₽",needs_review
Вставленный текст (2).txt,1039,2026-03-16,150.0,,expense_candidate,commission,0.95,"Indriver 350₽, Indriver 150₽, Indriver 150₽",needs_review
Вставленный текст (2).txt,1039,2026-03-16,150.0,,expense_candidate,commission,0.95,"Indriver 350₽, Indriver 150₽, Indriver 150₽",needs_review
Вставленный текст (2).txt,1040,2026-03-16,19050.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 19 050₽,needs_review
Вставленный текст (2).txt,1041,2026-03-16,500.0,,expense_candidate,fuel,0.85,"4. 🏎 Машина: Бензин 500₽, Бензин 1 000₽",needs_review
Вставленный текст (2).txt,1041,2026-03-16,1000.0,,expense_candidate,fuel,0.85,"4. 🏎 Машина: Бензин 500₽, Бензин 1 000₽",needs_review
Вставленный текст (2).txt,1042,2026-03-16,1500.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 1 500₽,needs_review
Вставленный текст (2).txt,1044,2026-03-16,22766.0,,expense_candidate,uncategorized,0.75,Общий расход: 22 766₽,needs_review
Вставленный текст (2).txt,1049,2026-03-17,0.0,,unknown_amount_candidate,uncategorized,0.65,1. 🔰 Работа: 0₽,needs_review
Вставленный текст (2).txt,1050,2026-03-17,685.0,,unknown_amount_candidate,food,0.85,"2. 🍕 Продукты: Коробки 685₽, Корзинка 244₽, Мангал 910₽",needs_review
Вставленный текст (2).txt,1050,2026-03-17,244.0,,unknown_amount_candidate,food,0.85,"2. 🍕 Продукты: Коробки 685₽, Корзинка 244₽, Мангал 910₽",needs_review
Вставленный текст (2).txt,1050,2026-03-17,910.0,,unknown_amount_candidate,food,0.85,"2. 🍕 Продукты: Коробки 685₽, Корзинка 244₽, Мангал 910₽",needs_review
Вставленный текст (2).txt,1051,2026-03-17,1839.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 1 839₽,needs_review
Вставленный текст (2).txt,1052,2026-03-17,400.0,,expense_candidate,commission,0.95,"3. 🛒 Прочее: Indriver 400₽, Indriver 300₽, Yota 170₽",needs_review
Вставленный текст (2).txt,1052,2026-03-17,300.0,,expense_candidate,commission,0.95,"3. 🛒 Прочее: Indriver 400₽, Indriver 300₽, Yota 170₽",needs_review
Вставленный текст (2).txt,1052,2026-03-17,170.0,,expense_candidate,commission,0.95,"3. 🛒 Прочее: Indriver 400₽, Indriver 300₽, Yota 170₽",needs_review
Вставленный текст (2).txt,1053,2026-03-17,870.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 870₽,needs_review
Вставленный текст (2).txt,1054,2026-03-17,1000.0,,expense_candidate,fuel,0.85,4. 🏎 Машина: Бензин 1 000₽,needs_review
Вставленный текст (2).txt,1055,2026-03-17,20000.0,,unknown_amount_candidate,girlfriend_relationship,0.85,5. 💟 Ульяна: 20 000₽,needs_review
Вставленный текст (2).txt,1056,2026-03-17,23709.0,,expense_candidate,uncategorized,0.75,Общий расход: 23 709₽,needs_review
Вставленный текст (2).txt,1061,2026-03-18,0.0,,unknown_amount_candidate,uncategorized,0.65,1. 🔰 Работа: 0₽,needs_review
Вставленный текст (2).txt,1062,2026-03-18,499.0,,unknown_amount_candidate,food,0.85,"2. 🍕 Продукты: Баракат 499₽, Баракат 385₽",needs_review
Вставленный текст (2).txt,1062,2026-03-18,385.0,,unknown_amount_candidate,food,0.85,"2. 🍕 Продукты: Баракат 499₽, Баракат 385₽",needs_review
Вставленный текст (2).txt,1063,2026-03-18,884.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 884₽,needs_review
Вставленный текст (2).txt,1067,2026-03-18,884.0,,expense_candidate,uncategorized,0.75,Общий расход: 884₽,needs_review
Вставленный текст (2).txt,1072,2026-03-19,0.0,,unknown_amount_candidate,uncategorized,0.65,1. 🔰 Работа: 0₽,needs_review
Вставленный текст (2).txt,1073,2026-03-19,525.0,,unknown_amount_candidate,food,0.85,"2. 🍕 Продукты: Кондитерская 525₽, Продуктовый 85₽, Корзинка 596₽",needs_review
Вставленный текст (2).txt,1073,2026-03-19,85.0,,unknown_amount_candidate,food,0.85,"2. 🍕 Продукты: Кондитерская 525₽, Продуктовый 85₽, Корзинка 596₽",needs_review
Вставленный текст (2).txt,1073,2026-03-19,596.0,,unknown_amount_candidate,food,0.85,"2. 🍕 Продукты: Кондитерская 525₽, Продуктовый 85₽, Корзинка 596₽",needs_review
Вставленный текст (2).txt,1074,2026-03-19,1206.0,,unknown_amount_candidate,uncategorized,0.65,Итого: 1 206₽,needs_review
